grid_id, tile_id
1215,-49|-73
1215,-49|-72
1215,-49|-71
1215,-48|-75
1215,-48|-74
1215,-48|-73
1215,-48|-72
1215,-48|-71
1215,-47|-75
1215,-47|-74
1215,-47|-73
1215,-47|-72
1215,-47|-71
1215,-46|-75
1215,-46|-74
1215,-46|-73
1215,-46|-72
1215,-46|-71
1216,-50|-70
1216,-50|-69
1216,-50|-68
1216,-50|-67
1216,-50|-66
1216,-49|-70
1216,-49|-69
1216,-49|-68
1216,-49|-67
1216,-49|-66
1216,-48|-70
1216,-48|-69
1216,-48|-68
1216,-48|-67
1216,-48|-66
1216,-47|-70
1216,-47|-69
1216,-47|-68
1216,-47|-67
1216,-47|-66
1216,-46|-70
1216,-46|-69
1216,-46|-68
1216,-46|-67
1216,-46|-66
1217,-50|-65
1217,-50|-64
1217,-50|-63
1217,-50|-62
1217,-50|-61
1217,-49|-65
1217,-49|-64
1217,-49|-63
1217,-49|-62
1217,-49|-61
1217,-48|-65
1217,-48|-64
1217,-48|-63
1217,-48|-62
1217,-48|-61
1217,-47|-65
1217,-47|-64
1217,-47|-63
1217,-47|-62
1217,-47|-61
1217,-46|-65
1217,-46|-64
1217,-46|-63
1217,-46|-62
1217,-46|-61
1218,-50|-60
1218,-50|-59
1218,-50|-58
1218,-50|-57
1218,-50|-56
1218,-49|-60
1218,-49|-59
1218,-49|-58
1218,-49|-57
1218,-49|-56
1218,-48|-60
1218,-48|-59
1218,-48|-58
1218,-48|-57
1218,-48|-56
1218,-47|-60
1218,-47|-59
1218,-47|-58
1218,-47|-57
1218,-47|-56
1218,-46|-60
1218,-46|-59
1218,-46|-58
1218,-46|-57
1218,-46|-56
1219,-50|-55
1219,-50|-54
1219,-50|-53
1219,-50|-52
1219,-50|-51
1219,-49|-55
1219,-49|-54
1219,-49|-53
1219,-49|-52
1219,-49|-51
1219,-48|-55
1219,-48|-54
1219,-48|-53
1219,-48|-52
1219,-48|-51
1219,-47|-55
1219,-47|-54
1219,-47|-53
1219,-47|-52
1219,-47|-51
1219,-46|-55
1219,-46|-54
1219,-46|-53
1219,-46|-52
1219,-46|-51
1220,-50|-50
1220,-50|-49
1220,-50|-48
1220,-50|-47
1220,-50|-46
1220,-49|-50
1220,-49|-49
1220,-49|-48
1220,-49|-47
1220,-49|-46
1220,-48|-50
1220,-48|-49
1220,-48|-48
1220,-48|-47
1220,-48|-46
1220,-47|-50
1220,-47|-49
1220,-47|-48
1220,-47|-47
1220,-47|-46
1220,-46|-50
1220,-46|-49
1220,-46|-48
1220,-46|-47
1220,-46|-46
1221,-50|-45
1221,-50|-44
1221,-50|-43
1221,-50|-42
1221,-50|-41
1221,-49|-45
1221,-49|-44
1221,-49|-43
1221,-49|-42
1221,-49|-41
1221,-48|-45
1221,-48|-44
1221,-48|-43
1221,-48|-42
1221,-48|-41
1221,-47|-45
1221,-47|-44
1221,-47|-43
1221,-47|-42
1221,-47|-41
1221,-46|-45
1221,-46|-44
1221,-46|-43
1221,-46|-42
1221,-46|-41
1222,-50|-40
1222,-50|-39
1222,-50|-38
1222,-50|-37
1222,-50|-36
1222,-49|-40
1222,-49|-39
1222,-49|-38
1222,-49|-37
1222,-49|-36
1222,-48|-40
1222,-48|-39
1222,-48|-38
1222,-48|-37
1222,-48|-36
1222,-47|-40
1222,-47|-39
1222,-47|-38
1222,-47|-37
1222,-47|-36
1222,-46|-40
1222,-46|-39
1222,-46|-38
1222,-46|-37
1222,-46|-36
1223,-50|-35
1223,-50|-34
1223,-50|-33
1223,-50|-32
1223,-50|-31
1223,-49|-35
1223,-49|-34
1223,-49|-33
1223,-49|-32
1223,-49|-31
1223,-48|-35
1223,-48|-34
1223,-48|-33
1223,-48|-32
1223,-48|-31
1223,-47|-35
1223,-47|-34
1223,-47|-33
1223,-47|-32
1223,-47|-31
1223,-46|-35
1223,-46|-34
1223,-46|-33
1223,-46|-32
1223,-46|-31
1224,-50|-30
1224,-50|-29
1224,-50|-28
1224,-50|-27
1224,-50|-26
1224,-49|-30
1224,-49|-29
1224,-49|-28
1224,-49|-27
1224,-49|-26
1224,-48|-30
1224,-48|-29
1224,-48|-28
1224,-48|-27
1224,-48|-26
1224,-47|-30
1224,-47|-29
1224,-47|-28
1224,-47|-27
1224,-47|-26
1224,-46|-30
1224,-46|-29
1224,-46|-28
1224,-46|-27
1224,-46|-26
1225,-50|-25
1225,-50|-24
1225,-50|-23
1225,-50|-22
1225,-50|-21
1225,-49|-25
1225,-49|-24
1225,-49|-23
1225,-49|-22
1225,-49|-21
1225,-48|-25
1225,-48|-24
1225,-48|-23
1225,-48|-22
1225,-48|-21
1225,-47|-25
1225,-47|-24
1225,-47|-23
1225,-47|-22
1225,-47|-21
1225,-46|-25
1225,-46|-24
1225,-46|-23
1225,-46|-22
1225,-46|-21
1226,-50|-20
1226,-50|-19
1226,-50|-18
1226,-50|-17
1226,-50|-16
1226,-49|-20
1226,-49|-19
1226,-49|-18
1226,-49|-17
1226,-49|-16
1226,-48|-20
1226,-48|-19
1226,-48|-18
1226,-48|-17
1226,-48|-16
1226,-47|-20
1226,-47|-19
1226,-47|-18
1226,-47|-17
1226,-47|-16
1226,-46|-20
1226,-46|-19
1226,-46|-18
1226,-46|-17
1226,-46|-16
1227,-50|-15
1227,-50|-14
1227,-50|-13
1227,-50|-12
1227,-50|-11
1227,-49|-15
1227,-49|-14
1227,-49|-13
1227,-49|-12
1227,-49|-11
1227,-48|-15
1227,-48|-14
1227,-48|-13
1227,-48|-12
1227,-48|-11
1227,-47|-15
1227,-47|-14
1227,-47|-13
1227,-47|-12
1227,-47|-11
1227,-46|-15
1227,-46|-14
1227,-46|-13
1227,-46|-12
1227,-46|-11
1228,-50|-10
1228,-50|-9
1228,-50|-8
1228,-50|-7
1228,-50|-6
1228,-49|-10
1228,-49|-9
1228,-49|-8
1228,-49|-7
1228,-49|-6
1228,-48|-10
1228,-48|-9
1228,-48|-8
1228,-48|-7
1228,-48|-6
1228,-47|-10
1228,-47|-9
1228,-47|-8
1228,-47|-7
1228,-47|-6
1228,-46|-10
1228,-46|-9
1228,-46|-8
1228,-46|-7
1228,-46|-6
1229,-50|-5
1229,-50|-4
1229,-50|-3
1229,-50|-2
1229,-50|-1
1229,-49|-5
1229,-49|-4
1229,-49|-3
1229,-49|-2
1229,-49|-1
1229,-48|-5
1229,-48|-4
1229,-48|-3
1229,-48|-2
1229,-48|-1
1229,-47|-5
1229,-47|-4
1229,-47|-3
1229,-47|-2
1229,-47|-1
1229,-46|-5
1229,-46|-4
1229,-46|-3
1229,-46|-2
1229,-46|-1
1230,-50|0
1230,-50|1
1230,-50|2
1230,-50|3
1230,-50|4
1230,-49|0
1230,-49|1
1230,-49|2
1230,-49|3
1230,-49|4
1230,-48|0
1230,-48|1
1230,-48|2
1230,-48|3
1230,-48|4
1230,-47|0
1230,-47|1
1230,-47|2
1230,-47|3
1230,-47|4
1230,-46|0
1230,-46|1
1230,-46|2
1230,-46|3
1230,-46|4
1231,-50|5
1231,-50|6
1231,-50|7
1231,-50|8
1231,-50|9
1231,-49|5
1231,-49|6
1231,-49|7
1231,-49|8
1231,-49|9
1231,-48|5
1231,-48|6
1231,-48|7
1231,-48|8
1231,-48|9
1231,-47|5
1231,-47|6
1231,-47|7
1231,-47|8
1231,-47|9
1231,-46|5
1231,-46|6
1231,-46|7
1231,-46|8
1231,-46|9
1232,-50|10
1232,-50|11
1232,-50|12
1232,-50|13
1232,-50|14
1232,-49|10
1232,-49|11
1232,-49|12
1232,-49|13
1232,-49|14
1232,-48|10
1232,-48|11
1232,-48|12
1232,-48|13
1232,-48|14
1232,-47|10
1232,-47|11
1232,-47|12
1232,-47|13
1232,-47|14
1232,-46|10
1232,-46|11
1232,-46|12
1232,-46|13
1232,-46|14
1233,-50|15
1233,-50|16
1233,-50|17
1233,-50|18
1233,-50|19
1233,-49|15
1233,-49|16
1233,-49|17
1233,-49|18
1233,-49|19
1233,-48|15
1233,-48|16
1233,-48|17
1233,-48|18
1233,-48|19
1233,-47|15
1233,-47|16
1233,-47|17
1233,-47|18
1233,-47|19
1233,-46|15
1233,-46|16
1233,-46|17
1233,-46|18
1233,-46|19
1234,-50|20
1234,-50|21
1234,-50|22
1234,-50|23
1234,-50|24
1234,-49|20
1234,-49|21
1234,-49|22
1234,-49|23
1234,-49|24
1234,-48|20
1234,-48|21
1234,-48|22
1234,-48|23
1234,-48|24
1234,-47|20
1234,-47|21
1234,-47|22
1234,-47|23
1234,-47|24
1234,-46|20
1234,-46|21
1234,-46|22
1234,-46|23
1234,-46|24
1235,-50|25
1235,-50|26
1235,-50|27
1235,-50|28
1235,-50|29
1235,-49|25
1235,-49|26
1235,-49|27
1235,-49|28
1235,-49|29
1235,-48|25
1235,-48|26
1235,-48|27
1235,-48|28
1235,-48|29
1235,-47|25
1235,-47|26
1235,-47|27
1235,-47|28
1235,-47|29
1235,-46|25
1235,-46|26
1235,-46|27
1235,-46|28
1235,-46|29
1236,-50|30
1236,-50|31
1236,-50|32
1236,-50|33
1236,-50|34
1236,-49|30
1236,-49|31
1236,-49|32
1236,-49|33
1236,-49|34
1236,-48|30
1236,-48|31
1236,-48|32
1236,-48|33
1236,-48|34
1236,-47|30
1236,-47|31
1236,-47|32
1236,-47|33
1236,-47|34
1236,-46|30
1236,-46|31
1236,-46|32
1236,-46|33
1236,-46|34
1237,-50|35
1237,-50|36
1237,-50|37
1237,-50|38
1237,-50|39
1237,-49|35
1237,-49|36
1237,-49|37
1237,-49|38
1237,-49|39
1237,-48|35
1237,-48|36
1237,-48|37
1237,-48|38
1237,-48|39
1237,-47|35
1237,-47|36
1237,-47|37
1237,-47|38
1237,-47|39
1237,-46|35
1237,-46|36
1237,-46|37
1237,-46|38
1237,-46|39
1238,-50|40
1238,-50|41
1238,-50|42
1238,-50|43
1238,-50|44
1238,-49|40
1238,-49|41
1238,-49|42
1238,-49|43
1238,-49|44
1238,-48|40
1238,-48|41
1238,-48|42
1238,-48|43
1238,-48|44
1238,-47|40
1238,-47|41
1238,-47|42
1238,-47|43
1238,-47|44
1238,-46|40
1238,-46|41
1238,-46|42
1238,-46|43
1238,-46|44
1239,-50|45
1239,-50|46
1239,-50|47
1239,-50|48
1239,-50|49
1239,-49|45
1239,-49|46
1239,-49|47
1239,-49|48
1239,-49|49
1239,-48|45
1239,-48|46
1239,-48|47
1239,-48|48
1239,-48|49
1239,-47|45
1239,-47|46
1239,-47|47
1239,-47|48
1239,-47|49
1239,-46|45
1239,-46|46
1239,-46|47
1239,-46|48
1239,-46|49
1240,-50|50
1240,-50|51
1240,-50|52
1240,-50|53
1240,-50|54
1240,-49|50
1240,-49|51
1240,-49|52
1240,-49|53
1240,-49|54
1240,-48|50
1240,-48|51
1240,-48|52
1240,-48|53
1240,-48|54
1240,-47|50
1240,-47|51
1240,-47|52
1240,-47|53
1240,-47|54
1240,-46|50
1240,-46|51
1240,-46|52
1240,-46|53
1240,-46|54
1241,-50|55
1241,-50|56
1241,-50|57
1241,-50|58
1241,-50|59
1241,-49|55
1241,-49|56
1241,-49|57
1241,-49|58
1241,-49|59
1241,-48|55
1241,-48|56
1241,-48|57
1241,-48|58
1241,-48|59
1241,-47|55
1241,-47|56
1241,-47|57
1241,-47|58
1241,-47|59
1241,-46|55
1241,-46|56
1241,-46|57
1241,-46|58
1241,-46|59
1242,-50|60
1242,-50|61
1242,-50|62
1242,-50|63
1242,-50|64
1242,-49|60
1242,-49|61
1242,-49|62
1242,-49|63
1242,-49|64
1242,-48|60
1242,-48|61
1242,-48|62
1242,-48|63
1242,-48|64
1242,-47|60
1242,-47|61
1242,-47|62
1242,-47|63
1242,-47|64
1242,-46|60
1242,-46|61
1242,-46|62
1242,-46|63
1242,-46|64
1243,-50|65
1243,-50|66
1243,-50|67
1243,-50|68
1243,-50|69
1243,-49|65
1243,-49|66
1243,-49|67
1243,-49|68
1243,-49|69
1243,-48|65
1243,-48|66
1243,-48|67
1243,-48|68
1243,-48|69
1243,-47|65
1243,-47|66
1243,-47|67
1243,-47|68
1243,-47|69
1243,-46|65
1243,-46|66
1243,-46|67
1243,-46|68
1243,-46|69
1244,-50|70
1244,-50|71
1244,-50|72
1244,-50|73
1244,-50|74
1244,-49|70
1244,-49|71
1244,-49|72
1244,-49|73
1244,-49|74
1244,-48|70
1244,-48|71
1244,-48|72
1244,-48|73
1244,-48|74
1244,-47|70
1244,-47|71
1244,-47|72
1244,-47|73
1244,-47|74
1244,-46|70
1244,-46|71
1244,-46|72
1244,-46|73
1244,-46|74
1245,-50|75
1245,-50|76
1245,-50|77
1245,-50|78
1245,-50|79
1245,-49|75
1245,-49|76
1245,-49|77
1245,-49|78
1245,-49|79
1245,-48|75
1245,-48|76
1245,-48|77
1245,-48|78
1245,-48|79
1245,-47|75
1245,-47|76
1245,-47|77
1245,-47|78
1245,-47|79
1245,-46|75
1245,-46|76
1245,-46|77
1245,-46|78
1245,-46|79
1246,-50|80
1246,-50|81
1246,-50|82
1246,-50|83
1246,-50|84
1246,-49|80
1246,-49|81
1246,-49|82
1246,-49|83
1246,-49|84
1246,-48|80
1246,-48|81
1246,-48|82
1246,-48|83
1246,-48|84
1246,-47|80
1246,-47|81
1246,-47|82
1246,-47|83
1246,-47|84
1246,-46|80
1246,-46|81
1246,-46|82
1246,-46|83
1246,-46|84
1247,-50|85
1247,-50|86
1247,-50|87
1247,-50|88
1247,-50|89
1247,-49|85
1247,-49|86
1247,-49|87
1247,-49|88
1247,-49|89
1247,-48|85
1247,-48|86
1247,-48|87
1247,-48|88
1247,-48|89
1247,-47|85
1247,-47|86
1247,-47|87
1247,-47|88
1247,-47|89
1247,-46|85
1247,-46|86
1247,-46|87
1247,-46|88
1247,-46|89
1248,-50|90
1248,-50|91
1248,-50|92
1248,-50|93
1248,-50|94
1248,-49|90
1248,-49|91
1248,-49|92
1248,-49|93
1248,-49|94
1248,-48|90
1248,-48|91
1248,-48|92
1248,-48|93
1248,-48|94
1248,-47|90
1248,-47|91
1248,-47|92
1248,-47|93
1248,-47|94
1248,-46|90
1248,-46|91
1248,-46|92
1248,-46|93
1248,-46|94
1249,-50|95
1249,-50|96
1249,-50|97
1249,-50|98
1249,-50|99
1249,-49|95
1249,-49|96
1249,-49|97
1249,-49|98
1249,-49|99
1249,-48|95
1249,-48|96
1249,-48|97
1249,-48|98
1249,-48|99
1249,-47|95
1249,-47|96
1249,-47|97
1249,-47|98
1249,-47|99
1249,-46|95
1249,-46|96
1249,-46|97
1249,-46|98
1249,-46|99
1250,-50|100
1250,-50|101
1250,-50|102
1250,-50|103
1250,-50|104
1250,-49|100
1250,-49|101
1250,-49|102
1250,-49|103
1250,-49|104
1250,-48|100
1250,-48|101
1250,-48|102
1250,-48|103
1250,-48|104
1250,-47|100
1250,-47|101
1250,-47|102
1250,-47|103
1250,-47|104
1250,-46|100
1250,-46|101
1250,-46|102
1250,-46|103
1250,-46|104
1251,-50|105
1251,-50|106
1251,-50|107
1251,-50|108
1251,-50|109
1251,-49|105
1251,-49|106
1251,-49|107
1251,-49|108
1251,-49|109
1251,-48|105
1251,-48|106
1251,-48|107
1251,-48|108
1251,-48|109
1251,-47|105
1251,-47|106
1251,-47|107
1251,-47|108
1251,-47|109
1251,-46|105
1251,-46|106
1251,-46|107
1251,-46|108
1251,-46|109
1252,-50|110
1252,-50|111
1252,-50|112
1252,-50|113
1252,-50|114
1252,-49|110
1252,-49|111
1252,-49|112
1252,-49|113
1252,-49|114
1252,-48|110
1252,-48|111
1252,-48|112
1252,-48|113
1252,-48|114
1252,-47|110
1252,-47|111
1252,-47|112
1252,-47|113
1252,-47|114
1252,-46|110
1252,-46|111
1252,-46|112
1252,-46|113
1252,-46|114
1253,-50|115
1253,-50|116
1253,-50|117
1253,-50|118
1253,-50|119
1253,-49|115
1253,-49|116
1253,-49|117
1253,-49|118
1253,-49|119
1253,-48|115
1253,-48|116
1253,-48|117
1253,-48|118
1253,-48|119
1253,-47|115
1253,-47|116
1253,-47|117
1253,-47|118
1253,-47|119
1253,-46|115
1253,-46|116
1253,-46|117
1253,-46|118
1253,-46|119
1254,-50|120
1254,-50|121
1254,-50|122
1254,-50|123
1254,-50|124
1254,-49|120
1254,-49|121
1254,-49|122
1254,-49|123
1254,-49|124
1254,-48|120
1254,-48|121
1254,-48|122
1254,-48|123
1254,-48|124
1254,-47|120
1254,-47|121
1254,-47|122
1254,-47|123
1254,-47|124
1254,-46|120
1254,-46|121
1254,-46|122
1254,-46|123
1254,-46|124
1255,-50|125
1255,-50|126
1255,-50|127
1255,-50|128
1255,-50|129
1255,-49|125
1255,-49|126
1255,-49|127
1255,-49|128
1255,-49|129
1255,-48|125
1255,-48|126
1255,-48|127
1255,-48|128
1255,-48|129
1255,-47|125
1255,-47|126
1255,-47|127
1255,-47|128
1255,-47|129
1255,-46|125
1255,-46|126
1255,-46|127
1255,-46|128
1255,-46|129
1256,-50|130
1256,-50|131
1256,-50|132
1256,-50|133
1256,-50|134
1256,-49|130
1256,-49|131
1256,-49|132
1256,-49|133
1256,-49|134
1256,-48|130
1256,-48|131
1256,-48|132
1256,-48|133
1256,-48|134
1256,-47|130
1256,-47|131
1256,-47|132
1256,-47|133
1256,-47|134
1256,-46|130
1256,-46|131
1256,-46|132
1256,-46|133
1256,-46|134
1257,-50|135
1257,-50|136
1257,-50|137
1257,-50|138
1257,-50|139
1257,-49|135
1257,-49|136
1257,-49|137
1257,-49|138
1257,-49|139
1257,-48|135
1257,-48|136
1257,-48|137
1257,-48|138
1257,-48|139
1257,-47|135
1257,-47|136
1257,-47|137
1257,-47|138
1257,-47|139
1257,-46|135
1257,-46|136
1257,-46|137
1257,-46|138
1257,-46|139
1258,-50|140
1258,-50|141
1258,-50|142
1258,-50|143
1258,-50|144
1258,-49|140
1258,-49|141
1258,-49|142
1258,-49|143
1258,-49|144
1258,-48|140
1258,-48|141
1258,-48|142
1258,-48|143
1258,-48|144
1258,-47|140
1258,-47|141
1258,-47|142
1258,-47|143
1258,-47|144
1258,-46|140
1258,-46|141
1258,-46|142
1258,-46|143
1258,-46|144
1259,-50|145
1259,-50|146
1259,-50|147
1259,-50|148
1259,-50|149
1259,-50|150
1259,-49|145
1259,-49|146
1259,-49|147
1259,-49|148
1259,-49|149
1259,-49|150
1259,-48|145
1259,-48|146
1259,-48|147
1259,-48|148
1259,-48|149
1259,-48|150
1259,-47|145
1259,-47|146
1259,-47|147
1259,-47|148
1259,-47|149
1259,-47|150
1259,-46|145
1259,-46|146
1259,-46|147
1259,-46|148
1259,-46|149
1259,-46|150
1260,-45|-150
1260,-45|-149
1260,-45|-148
1260,-45|-147
1260,-45|-146
1260,-44|-150
1260,-44|-149
1260,-44|-148
1260,-44|-147
1260,-44|-146
1260,-43|-150
1260,-43|-149
1260,-43|-148
1260,-43|-147
1260,-43|-146
1260,-42|-150
1260,-42|-149
1260,-42|-148
1260,-42|-147
1260,-42|-146
1260,-41|-150
1260,-41|-149
1260,-41|-148
1260,-41|-147
1260,-41|-146
1261,-45|-145
1261,-45|-144
1261,-45|-143
1261,-45|-142
1261,-45|-141
1261,-44|-145
1261,-44|-144
1261,-44|-143
1261,-44|-142
1261,-44|-141
1261,-43|-145
1261,-43|-144
1261,-43|-143
1261,-43|-142
1261,-43|-141
1261,-42|-145
1261,-42|-144
1261,-42|-143
1261,-42|-142
1261,-42|-141
1261,-41|-145
1261,-41|-144
1261,-41|-143
1261,-41|-142
1261,-41|-141
1262,-45|-140
1262,-45|-139
1262,-45|-138
1262,-45|-137
1262,-45|-136
1262,-44|-140
1262,-44|-139
1262,-44|-138
1262,-44|-137
1262,-44|-136
1262,-43|-140
1262,-43|-139
1262,-43|-138
1262,-43|-137
1262,-43|-136
1262,-42|-140
1262,-42|-139
1262,-42|-138
1262,-42|-137
1262,-42|-136
1262,-41|-140
1262,-41|-139
1262,-41|-138
1262,-41|-137
1262,-41|-136
1263,-45|-135
1263,-45|-134
1263,-45|-133
1263,-45|-132
1263,-45|-131
1263,-44|-135
1263,-44|-134
1263,-44|-133
1263,-44|-132
1263,-44|-131
1263,-43|-135
1263,-43|-134
1263,-43|-133
1263,-43|-132
1263,-43|-131
1263,-42|-135
1263,-42|-134
1263,-42|-133
1263,-42|-132
1263,-42|-131
1263,-41|-135
1263,-41|-134
1263,-41|-133
1263,-41|-132
1263,-41|-131
1264,-45|-130
1264,-45|-129
1264,-45|-128
1264,-45|-127
1264,-45|-126
1264,-44|-130
1264,-44|-129
1264,-44|-128
1264,-44|-127
1264,-44|-126
1264,-43|-130
1264,-43|-129
1264,-43|-128
1264,-43|-127
1264,-43|-126
1264,-42|-130
1264,-42|-129
1264,-42|-128
1264,-42|-127
1264,-42|-126
1264,-41|-130
1264,-41|-129
1264,-41|-128
1264,-41|-127
1264,-41|-126
1265,-45|-125
1265,-45|-124
1265,-45|-123
1265,-45|-122
1265,-45|-121
1265,-44|-125
1265,-44|-124
1265,-44|-123
1265,-44|-122
1265,-44|-121
1265,-43|-125
1265,-43|-124
1265,-43|-123
1265,-43|-122
1265,-43|-121
1265,-42|-125
1265,-42|-124
1265,-42|-123
1265,-42|-122
1265,-42|-121
1265,-41|-125
1265,-41|-124
1265,-41|-123
1265,-41|-122
1265,-41|-121
1266,-45|-120
1266,-45|-119
1266,-45|-118
1266,-45|-117
1266,-45|-116
1266,-44|-120
1266,-44|-119
1266,-44|-118
1266,-44|-117
1266,-44|-116
1266,-43|-120
1266,-43|-119
1266,-43|-118
1266,-43|-117
1266,-43|-116
1266,-42|-120
1266,-42|-119
1266,-42|-118
1266,-42|-117
1266,-42|-116
1266,-41|-120
1266,-41|-119
1266,-41|-118
1266,-41|-117
1266,-41|-116
1267,-45|-115
1267,-45|-114
1267,-45|-113
1267,-45|-112
1267,-45|-111
1267,-44|-115
1267,-44|-114
1267,-44|-113
1267,-44|-112
1267,-44|-111
1267,-43|-115
1267,-43|-114
1267,-43|-113
1267,-43|-112
1267,-43|-111
1267,-42|-115
1267,-42|-114
1267,-42|-113
1267,-42|-112
1267,-42|-111
1267,-41|-115
1267,-41|-114
1267,-41|-113
1267,-41|-112
1267,-41|-111
1268,-45|-110
1268,-45|-109
1268,-45|-108
1268,-45|-107
1268,-45|-106
1268,-44|-110
1268,-44|-109
1268,-44|-108
1268,-44|-107
1268,-44|-106
1268,-43|-110
1268,-43|-109
1268,-43|-108
1268,-43|-107
1268,-43|-106
1268,-42|-110
1268,-42|-109
1268,-42|-108
1268,-42|-107
1268,-42|-106
1268,-41|-110
1268,-41|-109
1268,-41|-108
1268,-41|-107
1268,-41|-106
1269,-45|-105
1269,-45|-104
1269,-45|-103
1269,-45|-102
1269,-45|-101
1269,-44|-105
1269,-44|-104
1269,-44|-103
1269,-44|-102
1269,-44|-101
1269,-43|-105
1269,-43|-104
1269,-43|-103
1269,-43|-102
1269,-43|-101
1269,-42|-105
1269,-42|-104
1269,-42|-103
1269,-42|-102
1269,-42|-101
1269,-41|-105
1269,-41|-104
1269,-41|-103
1269,-41|-102
1269,-41|-101
1270,-45|-100
1270,-45|-99
1270,-45|-98
1270,-45|-97
1270,-45|-96
1270,-44|-100
1270,-44|-99
1270,-44|-98
1270,-44|-97
1270,-44|-96
1270,-43|-100
1270,-43|-99
1270,-43|-98
1270,-43|-97
1270,-43|-96
1270,-42|-100
1270,-42|-99
1270,-42|-98
1270,-42|-97
1270,-42|-96
1270,-41|-100
1270,-41|-99
1270,-41|-98
1270,-41|-97
1270,-41|-96
1271,-45|-95
1271,-45|-94
1271,-45|-93
1271,-45|-92
1271,-45|-91
1271,-44|-95
1271,-44|-94
1271,-44|-93
1271,-44|-92
1271,-44|-91
1271,-43|-95
1271,-43|-94
1271,-43|-93
1271,-43|-92
1271,-43|-91
1271,-42|-95
1271,-42|-94
1271,-42|-93
1271,-42|-92
1271,-42|-91
1271,-41|-95
1271,-41|-94
1271,-41|-93
1271,-41|-92
1271,-41|-91
1272,-45|-90
1272,-45|-89
1272,-45|-88
1272,-45|-87
1272,-45|-86
1272,-44|-90
1272,-44|-89
1272,-44|-88
1272,-44|-87
1272,-44|-86
1272,-43|-90
1272,-43|-89
1272,-43|-88
1272,-43|-87
1272,-43|-86
1272,-42|-90
1272,-42|-89
1272,-42|-88
1272,-42|-87
1272,-42|-86
1272,-41|-90
1272,-41|-89
1272,-41|-88
1272,-41|-87
1272,-41|-86
1273,-45|-85
1273,-45|-84
1273,-45|-83
1273,-45|-82
1273,-45|-81
1273,-44|-85
1273,-44|-84
1273,-44|-83
1273,-44|-82
1273,-44|-81
1273,-43|-85
1273,-43|-84
1273,-43|-83
1273,-43|-82
1273,-43|-81
1273,-42|-85
1273,-42|-84
1273,-42|-83
1273,-42|-82
1273,-42|-81
1273,-41|-85
1273,-41|-84
1273,-41|-83
1273,-41|-82
1273,-41|-81
1274,-45|-80
1274,-45|-79
1274,-45|-78
1274,-45|-77
1274,-45|-76
1274,-44|-80
1274,-44|-79
1274,-44|-78
1274,-44|-77
1274,-44|-76
1274,-43|-80
1274,-43|-79
1274,-43|-78
1274,-43|-77
1274,-43|-76
1274,-42|-80
1274,-42|-79
1274,-42|-78
1274,-42|-77
1274,-42|-76
1274,-41|-80
1274,-41|-79
1274,-41|-78
1274,-41|-77
1274,-41|-76
1275,-45|-75
1275,-45|-74
1275,-45|-73
1275,-45|-72
1275,-45|-71
1275,-44|-75
1275,-44|-74
1275,-44|-73
1275,-44|-72
1275,-44|-71
1275,-43|-75
1275,-43|-74
1275,-43|-73
1275,-43|-72
1275,-43|-71
1275,-42|-75
1275,-42|-74
1275,-42|-73
1275,-42|-72
1275,-42|-71
1275,-41|-75
1275,-41|-74
1275,-41|-73
1275,-41|-72
1275,-41|-71
1276,-45|-70
1276,-45|-69
1276,-45|-68
1276,-45|-67
1276,-45|-66
1276,-44|-70
1276,-44|-69
1276,-44|-68
1276,-44|-67
1276,-44|-66
1276,-43|-70
1276,-43|-69
1276,-43|-68
1276,-43|-67
1276,-43|-66
1276,-42|-70
1276,-42|-69
1276,-42|-68
1276,-42|-67
1276,-42|-66
1276,-41|-70
1276,-41|-69
1276,-41|-68
1276,-41|-67
1276,-41|-66
1277,-45|-65
1277,-45|-64
1277,-45|-63
1277,-45|-62
1277,-45|-61
1277,-44|-65
1277,-44|-64
1277,-44|-63
1277,-44|-62
1277,-44|-61
1277,-43|-65
1277,-43|-64
1277,-43|-63
1277,-43|-62
1277,-43|-61
1277,-42|-65
1277,-42|-64
1277,-42|-63
1277,-42|-62
1277,-42|-61
1277,-41|-65
1277,-41|-64
1277,-41|-63
1277,-41|-62
1277,-41|-61
1278,-45|-60
1278,-45|-59
1278,-45|-58
1278,-45|-57
1278,-45|-56
1278,-44|-60
1278,-44|-59
1278,-44|-58
1278,-44|-57
1278,-44|-56
1278,-43|-60
1278,-43|-59
1278,-43|-58
1278,-43|-57
1278,-43|-56
1278,-42|-60
1278,-42|-59
1278,-42|-58
1278,-42|-57
1278,-42|-56
1278,-41|-60
1278,-41|-59
1278,-41|-58
1278,-41|-57
1278,-41|-56
1279,-45|-55
1279,-45|-54
1279,-45|-53
1279,-45|-52
1279,-45|-51
1279,-44|-55
1279,-44|-54
1279,-44|-53
1279,-44|-52
1279,-44|-51
1279,-43|-55
1279,-43|-54
1279,-43|-53
1279,-43|-52
1279,-43|-51
1279,-42|-55
1279,-42|-54
1279,-42|-53
1279,-42|-52
1279,-42|-51
1279,-41|-55
1279,-41|-54
1279,-41|-53
1279,-41|-52
1279,-41|-51
1280,-45|-50
1280,-45|-49
1280,-45|-48
1280,-45|-47
1280,-45|-46
1280,-44|-50
1280,-44|-49
1280,-44|-48
1280,-44|-47
1280,-44|-46
1280,-43|-50
1280,-43|-49
1280,-43|-48
1280,-43|-47
1280,-43|-46
